clickability_test_id,impressions0,impressions1,clicks0,clicks1
531cc3de2f6f6ce93b000016,2347,2388,55,149
531d505fad66bb0b5a000026,2357,2335,21,31
531de862365e2aff4e000036,2801,2874,57,61
531debf8365e2adfdb00003e,2747,2813,37,48
531dfa8c365e2aff4e000041,4317,4249,44,30
531e090aad66bb4b1600004c,3053,2986,17,29
531e1226ba8f04e5a9000004,2534,2524,72,33
531e1d19ba8f04d280000005,2580,2463,44,67
531e91dd65114a0e4200000b,2744,2848,16,11
531f07974c90ea0612000021,2050,2016,37,33
531f0aed4c90ea5ac0000030,2764,2747,169,122
531f0e8a65114a89d800002a,2187,2245,65,54
531f36d865114ac086000052,3281,3245,30,23
531f3cf065114a2b2e000043,3150,3220,41,22
531f43924c90ea5ac0000065,5962,6085,104,144
531f50bf65114ac08600006d,5560,5439,34,23
531f9d724c90eaf66c000093,4268,4242,22,17
531fe4de279b9860ce000005,2134,2071,83,36
532037974eb58f2507000015,2064,2133,45,34
53204b1e4eb58fce3400002c,2101,2054,11,35
532069744eb58fb37f00001f,3170,3239,72,47
532071f54eb58fce34000051,2534,2655,95,35
532073eec532cf08a1000029,2594,2691,49,35
532088a8c532cfc755000042,3507,3658,77,45
532089074eb58ffcb5000033,3002,3084,70,74
53208e68c532cf7192000041,3455,3404,65,53
5321b6f96f073e7011000001,2271,2165,30,28
53220144a7576ba8c0000003,3386,3542,40,45
53220fb929045029ff000010,3448,3402,55,12
53221206a7576ba8c0000024,3394,3360,112,80
53222e3229045099b400001b,4105,4102,24,30
5322365da7576ba8c000003c,4006,4106,55,40
53224c7fe0a21e0d91000007,2510,2515,62,59
532306a5e0a21e5696000017,2040,2014,34,20
532313a8258692b33a000016,2013,2094,32,11
532317f2e0a21e5696000023,2067,1987,47,116
53232ed02586925481000038,1947,2055,15,29
53233121e0a21e0d9100003e,2516,2535,69,41
532331e7e0a21e0d91000046,2056,1979,36,15
532340b5e0a21e50fa000037,2047,2000,67,89
53234a9ee0a21e5696000052,2048,2011,22,25
5324975ac86fd082ba000003,1984,2035,43,29
5324ad14ea5740193b000005,2083,1917,35,31
5326bd4f8d6f20e18f00001e,1973,2074,59,48
5326dbaec6231753b100000d,1505,1521,37,50
53270be28d6f209195000022,1978,2021,39,14
5327180a8d6f20354c000023,2094,1992,53,51
53272023c62317862b000034,2502,2731,25,29
532726428d6f20e18f00003b,2646,2635,8,8
53272674c62317b8b1000041,2927,2720,15,18
532757ea754725852e00001f,3445,3440,38,33
53275b95aea91515e500001a,3651,3695,49,61
53275b96aea9154fe3000021,3571,3738,34,28
532799cb754725852e00004a,2552,2599,46,39
53287a28754725a06d00005a,2602,2621,30,58
53288031aea91515e5000040,2561,2725,64,44
53293f12569664f3a4000019,3717,3751,68,103
53298b75285f889c2200001f,2058,2021,34,34
532992b75696646217000024,2043,2040,47,35
5329ba225696645a42000053,2553,2539,22,23
5329dedf285f88adc500006c,1959,2044,125,113
5329f194027e12d93300000a,2122,1954,28,21
5329f2b48bf2b3c21d00000d,1989,2081,49,45
532a08a5027e12a09700001c,3207,3202,30,25
532a0ba5027e12a45e00001e,3280,3130,116,89
532a1722027e12ae31000038,2547,2529,14,18
532a22818bf2b3c21d000030,3420,3296,43,23
532a29c78bf2b3869f000036,3087,2960,8,32
532a7cc58bf2b3dc41000048,7043,7059,68,54
532aa021027e12a097000059,2611,2525,16,15
532b18d98bf2b3bea8000086,3973,4038,58,32
532b1c32027e12a45e00008d,3971,3996,13,21
532b2e9e8bf2b3dc41000095,4002,3961,70,56
532b48a20345e84ea6000027,4017,4044,89,44
532b4ca2e12aebc368000003,4076,4090,14,11
532b4ca32fa99ea9b3000003,3522,3462,64,16
532b50e9e12aeb656d000009,3210,3277,8,6
532b52542fa99ea9b3000013,4092,3963,36,26
532b560b2fa99ea9b300001d,3537,3508,140,74
532b569f2fa99e92b000000e,4172,4079,49,78
532b59aa2fa99e3ea4000011,3548,3534,59,43
532b59fae12aeb98a5000012,4004,3962,51,24
532b5a5c2fa99e3851000017,3494,3534,31,91
532b62ad2fa99e92b000002a,3480,3585,27,31
532b74bc2fa99e92b0000044,3521,3510,135,78
532b93582fa99e385100004f,3503,3519,14,22
532b9b502fa99ea9b3000061,3548,3595,51,90
532c0d04e12aeb132e000076,2205,2184,41,55
532c2c7fe12aeb6c97000079,2257,2211,17,21
532c35fee12aeb656d00008d,2197,2261,27,20
532c42072fa99ea9b300008f,3027,2877,32,37
532c4d5c2fa99e3ea400007d,1996,2035,29,15
532c5b192fa99eb097000088,4108,4043,39,50
532c6596e12aeb68250000c0,3586,3492,22,17
532c75a5e12aeb98a5000099,2744,2836,9,26
532d094a2b213ee283000001,2235,2159,74,80
532d20ec6771eee08f00000f,2180,2173,83,55
532d31b96771ee786d000011,1853,1893,16,18
532d3dac2b213e86c300000f,3093,2967,11,17
532d94716771eec87d00001c,2687,2688,16,23
532dc5612b213e86c300001b,2820,2814,28,15
532edd79311a1d7b64000005,2005,2051,29,29
532f32ee995b7efb01000005,2269,2234,14,8
532f4451995b7ee3df00001b,2312,2330,21,9
532f5c2f995b7ede2e000015,2299,2320,11,22
532f823a311a1d525200002e,2176,2257,18,11
532f93deca310662e3000001,2155,2203,10,20
532f9c78ca3106805e00000b,2257,2156,22,39
532fc440ca3106e0de00000c,2231,2205,9,33
53302354ca3106997800000d,2736,2614,13,10
53302d75ca310662e300003b,2950,2918,36,18
5330435acfaa91a9c400004d,2542,2564,30,41
533043bdcfaa91a9c4000057,3731,3793,131,59
53304e61cfaa914a77000052,2061,2004,42,53
53305a22ca31069978000040,5057,5011,57,35
53306ec9cfaa917b6e000087,6072,6011,37,37
53307b5dca31069978000069,1996,1948,10,22
53308bd9ca310618b9000085,3954,3925,15,10
5330a471cfaa91a9c40000b2,3770,3988,40,61
5330e40b00d2eaf349000001,3737,3697,61,33
5330f51aef6f6bd11f000006,3080,3013,8,14
53317161ef6f6b2fab000024,2051,2044,21,12
53317d99ef6f6bd21f000022,2051,2033,33,44
5331828aef6f6bd21f000029,2044,1992,45,22
533185eeef6f6bd11f000042,2024,2070,29,21
5331a01500d2ea926c000076,4031,4008,99,67
5331af2500d2ea8cf000005b,4038,4024,145,170
5331edec00d2ea926c0000b6,3989,4028,21,10
5331eed6ef6f6b3b44000094,4051,4081,74,17
533226e1ef6f6bd21f000076,4065,4028,28,41
533233baef6f6b2fab0000b8,3188,3214,30,16
533251c4b44fa54f06000007,2018,2025,28,17
53326f622c185cd7cd00000f,3806,3726,66,39
5332a6e5b44fa57b07000014,2010,2057,23,37
5332dff1c4a8258b28000006,2016,1987,22,30
5332ed9bc4a825787f00000f,3724,3796,86,184
5332fe040967e669a5000008,4500,4532,22,27
53330cf8d27c6026b1000008,3615,3775,92,83
53331475c3a9429593000001,4482,4709,64,92
53331899c3a942dd29000005,3740,3749,93,78
533348192b8937b4e500000e,3723,3764,88,48
533382ae2b8937b4e500002b,3692,3702,25,24
5333b019a4e3ced4ee000016,2112,1924,25,28
5333ca982b89374b5e000030,2066,1980,37,39
53342ccea4e3ce666b00005a,2752,2764,83,59
533465f02b8937b4e5000085,2554,2749,36,35
5334803ba4e3ce8aee000064,2593,2634,48,25
5334809f2b8937fa3f000086,2045,2018,15,18
533487b12b8937b4e50000a2,2536,2740,22,16
533489f7a4e3ceb4ee000080,2489,2650,38,33
53349239a4e3ce5bf7000081,2548,2737,68,58
53349643a4e3ce514800009c,1941,2030,40,13
5334aebd00dd6f69e1000009,4758,4678,3,10
5335050aeec50ee070000009,2870,2972,84,24
5335057a7ef1ef4973000009,4411,4311,53,29
53356b557ef1efae43000009,1986,2043,27,46
533583fe7ef1efa11300000b,2038,1986,33,56
53358feceec50e1528000029,2042,1995,34,23
5335a5317ef1eff35700001a,1935,1977,9,15
5335a539eec50e36db000027,3172,3195,45,40
5335aa6a7ef1ef4973000032,3248,3224,16,16
5335b71feec50ef04b00003f,3204,3217,29,27
5335b907eec50ee070000037,4969,5135,39,64
5335bd31eec50e1528000061,4641,4785,22,8
5335fbadeec50e1528000099,2414,2384,22,21
533666404ddbddb319000001,2011,1955,73,52
53373bb24ddbdd3e89000012,2007,2052,16,10
5338075310ea6c8ea3000003,3520,3636,13,35
533877aa2728a05551000019,3648,3640,84,38
5338781f2728a0b50c000014,2217,2228,5,7
53387e522728a0555100001d,3697,3555,84,85
5338ab3c2728a04db5000027,3587,3620,14,16
5338de012728a09c24000037,2221,2195,70,43
53395b7609ccd48b49000017,2273,2197,38,36
53396564885221a347000021,3670,3632,90,66
533965c98852218a66000015,2018,1995,20,4
5339681509ccd4010d000022,3688,3582,86,70
5339766f885221c1e1000028,3652,3687,159,138
5339784109ccd493bf00002c,3667,3646,30,96
53397c9709ccd48b49000041,3706,3649,229,153
53399ca3885221915700005e,6259,6188,132,87
5339a7e58457c0bf59000004,3113,3295,42,31
5339b8215987fff1b0000011,3784,3874,45,29
5339dbed5987ffe619000032,3864,3778,20,45
5339e1028457c0481800002c,3919,3863,13,9
5339e74a8457c0af2c00003c,5368,5587,142,34
5339e8815987fff1b0000037,3878,3906,26,13
5339ff9f8457c04818000037,7995,8138,82,73
533a0be75987fff13300003e,5632,5513,84,195
533a1766782bd79b48000006,8026,8026,83,109
533a23c7a0c400d7d2000010,8064,8053,50,92
533a2766a0c400f06500000a,8096,8075,131,86
533a5037782bd7ac6600001d,8042,8038,97,77
533a7691a0c400d1b2000019,8062,8087,107,102
533ab861a0c400d1b200002c,5608,5759,39,28
533acb99782bd78a77000035,4707,4910,50,27
533ace65782bd76efa00003c,5437,5372,41,41
533b0409782bd78a7700005e,5568,5729,41,42
533b097d782bd7b74a000052,5588,5818,63,64
533bfc975fafce3e3600000d,3166,3213,25,27
533c1c975fafce2fe7000011,3292,3238,66,51
533c6ae55fafce2fe7000030,2376,2444,49,29
533c8d5b3bccc67015000034,3269,3098,21,46
533d2febee9efe487300000f,3264,3261,36,30
533d4afa909d42a2cb000010,3253,3192,35,19
533d6200ee9efed243000014,3235,3219,27,36
533d7220909d4235bd000022,2460,2445,24,46
533d80a6909d42ac7a000027,2532,2402,19,27
533d81d6909d42a2cb000030,2065,2049,22,18
533d975bee9efeced500003b,2404,2386,94,39
533d9d16ee9efee53c00004e,2382,2403,59,46
533da65e909d42ac7a00004b,2450,2457,7,6
533daec8ee9efe0b3900005c,2351,2491,6,16
533dc3ab909d42c252000066,2465,2416,12,19
533e1f7fc38338ba6400000c,3184,3212,66,58
533e38aac3833842d000000f,1984,2023,16,15
533e3afdc38338ba6400001b,5006,5042,54,41
533e7603c3833817f600002c,2259,2239,128,79
533e9315a2bca12c88000015,2130,2220,86,100
533ebe93c383388a53000025,3284,3201,41,22
533ecacbc383387fef000022,2217,2290,44,19
533ed069b796decf4a000003,3175,3225,12,44
533ee2d00fe8372821000016,3227,3205,41,20
533efa260fe83743e8000021,3197,3075,65,20
533efbe20fe8376b0a000029,1555,1587,13,20
533efd10fc2a50141000001c,1985,2037,18,27
533efe92fc2a50316000002b,2165,2261,29,26
533f0b30fc2a501410000028,2237,2245,45,16
533f18140fe837b41a000045,2184,2226,34,30
533f2534fc2a50f2fa00003e,2215,2249,19,22
5340221a0fe83743e800006b,2254,2221,15,11
53402e040fe8376b0a000071,2229,2152,14,15
53403d5cedd1188446000001,2154,2299,16,18
53407e346c9daff43d000007,2236,2166,33,20
5340eb11edd118e49e00000a,2289,2286,26,27
53410529edd118365700000f,2201,2199,30,37
53422f1e3ce9c4eab0000001,2241,2220,45,77
5342ab0edf3e0e8524000004,2248,2280,15,29
5342b02edf3e0e1d32000008,3880,3802,50,66
5342bdf93ce9c40360000024,2080,2099,26,25
5342be9d3ce9c42f25000033,1998,2045,8,10
5342bfa5df3e0e6124000034,2522,2489,24,13
5342c05fdf3e0ef2c400001d,2600,2582,65,35
5342da12df3e0ef103000048,3485,3485,47,54
5342dbfd3ce9c46f7100002e,3442,3479,112,146
5342ec43d25c4d7751000005,2877,2801,74,56
5343136eaf7ae2b265000022,3042,3066,91,60
53432c2dd25c4d2c0c00002e,3024,3072,48,49
53433c1cd25c4d857c000035,2452,2534,17,29
53433f34af7ae2e15e00002f,3431,3454,27,37
53434637d25c4d775100003b,2521,2514,48,21
5343f75d4ffa3235c4000003,4170,4275,53,22
5343fc3b227a27ab89000004,2051,2035,11,16
534401a3227a273bf2000003,2011,2036,18,14
534412344ffa3230ca000010,4004,3968,35,62
53441acd4ffa3230ca000021,6033,6125,77,34
53441c664ffa32126a000018,4483,4685,45,71
534420ef227a27b89000001e,4322,4316,41,41
5344236b227a27552100001d,5431,5616,60,119
53442b97e93278fe91000007,4284,4247,56,49
53444e2513699156af00002f,3814,3794,69,95
5344991e136991ce88000041,4451,4533,54,54
5344a535e932784f01000036,4521,4541,97,87
5344c1b11369913b6800004c,3239,3256,66,52
5344dcc4e93278fe91000068,2386,2454,65,21
5345564b13699188dd00006a,4056,4016,142,109
534562ee136991339f00006e,5104,5022,116,46
5345739ce93278cf6d00006b,4303,4209,50,27
53457cd11ab01221a3000001,4611,4602,242,213
5345a843689411bf1100001b,5020,5060,39,9
5345c1621ab0121422000023,5085,5084,52,60
5345c2721ab01221a300002c,4255,4172,36,21
5345c3b4689411178b00002e,4568,4511,85,59
5345c73e1ab012013300003c,4159,4236,43,33
5345cd2a1ab01221a3000040,4213,4251,63,18
534611c16894115746000038,3541,3508,66,58
53469f441ab0123671000051,2959,3070,51,101
5346dfd804c46bf5bf000003,6610,6487,85,285
53471a7b8f171a682b000007,4313,4260,127,39
53482a23be415444ed000024,2995,3033,114,92
53483f1b68065a642100003b,2526,2699,59,41
5348553b64b4b3deef000003,2618,2555,18,24
534856cef8bb5ae770000008,2009,2042,7,11
53485c4af8bb5ae770000014,2549,2622,33,10
53486106fe9c5a8ef7000005,2613,2611,27,17
534883a7fe9c5ad2eb000007,2437,2381,25,18
5348c0c0325be957e600001d,2013,2009,16,9
53490b9c325be97185000039,1995,2011,41,10
53493832fe9c5a719600001d,2012,2017,15,19
53494314fe9c5af4c3000019,1973,1996,4,9
5349502dfe9c5af8ca00003b,2000,2012,13,8
53497db4fe9c5af8ca000052,1681,1719,22,17
534981b3325be9a13f000043,2060,2009,28,10
534997abfe9c5af8ca00006c,2079,2208,28,64
53499d0ffe9c5a8ef7000050,2011,1993,30,29
5349aebefe9c5af4c3000048,2063,2141,43,55
5349ce96cef1f1da5700000c,2141,2057,9,31
5349f510cef1f1b99d00001b,1992,2146,18,25
534ab43255c9d3433b00001f,2067,2075,42,26
534ae0e42bfd6cfb81000004,3351,3328,51,51
534ae5bf7c733b1488000008,3080,3019,38,20
534aeb447c733b148800000e,3042,3031,40,80
534bd52c5d4dbe7be6000008,1983,1947,14,9
534c13cea649dfc229000034,3047,2999,32,46
534c16c3a649df2715000021,3068,3074,19,26
534c1b4ea649df9ae600002f,2806,2745,23,13
534c226ca649df0f31000024,3640,3508,68,32
534c27faa649df271500003a,3581,3603,56,40
534c41dca649df37f3000049,2519,2480,14,13
534c61875d4dbe0a01000041,4140,3974,246,249
534c6af0a649dfc9f100005b,4019,4076,123,104
534c8a265d4dbef2f400004e,4069,4014,4,13
534c8ec3a649df271500005f,3538,3694,29,19
534cb188a649df9ae6000081,2772,2792,14,6
534cc94c5d4dbef2f4000067,2298,2184,34,29
534d1fe682aa7862c9000006,2205,2284,30,28
534d28843ea6631f27000009,3011,2834,31,22
534d5c6e3ea6631f27000041,1944,2009,58,46
534d61457ac083ea70000001,2625,2558,99,41
534d6ca67ac0837ac2000013,3287,3182,51,48
534d6faffcf40f3c98000014,2518,2572,13,9
534d71e6fcf40fb45300000c,2578,2598,12,22
534d7b137ac083a74e00001b,2567,2548,20,10
534d876dfcf40f8f6a00002c,2583,2473,16,20
534d91157ac0835be0000034,3603,3502,60,64
534d94b67ac0834a23000038,3600,3515,51,54
534d9d76fcf40f8485000030,3581,3577,53,26
534da5487ac083a74e000056,3781,3822,38,54
534db0517ac083d083000037,3315,3251,64,37
534dc2defcf40f848500003d,3213,3206,25,16
534dfd99fcf40fb45300005b,2936,3100,18,21
534e08507ac083d08300006e,2956,3108,34,25
534e09fefcf40f8485000058,2909,2979,27,18
534e173f7ac083194600006a,2306,2264,19,8
534e8bfdfcf40f7c64000068,2879,2900,16,27
534ea2e3fcf40f8f6a000089,3299,3217,33,25
534ea514fcf40fb45300009f,3235,3308,82,41
534eb15f7ac0835be000009e,3933,3854,83,63
534ed348734b6ccac2000012,2611,2565,23,14
534ed40005df5399e1000010,2626,2684,70,81
534eebc505df53a1ef00001f,2667,2622,51,45
534eec2d05df5399e1000029,2728,2570,85,35
534eeda7734b6c3f0f000028,2616,2615,60,86
534eee2e05df53552e000014,2661,2612,101,42
534f02b005df53e3b0000043,3129,3108,21,21
534f0bf405df5399e100003a,2158,2262,40,22
534f10fb05df5325b800003c,2400,2476,13,19
534f1f0505df53a1ef000040,2410,2485,23,13
534f380f7b6070ba2400000f,2643,2698,50,35
534f3c4a6515bfe665000008,163,161,2,1
534f3d4e6515bfe66500000b,4073,3978,100,85
534fe2067b6070ba2400002b,2692,2567,23,20
535009dbf55522d76b00000a,2786,2757,24,41
5350112bb921b4d66a00001c,2809,2805,29,63
53502000b921b4bce800001e,2339,2316,45,34
53504aafb921b4fc77000048,2284,2338,18,27
53504e45f555223c5f000036,3995,4149,8,22
53511f2af6bdf72973000011,1994,2044,29,23
5351479169484753f900000c,6909,7075,24,13
53515222c82697e770000014,4037,3955,114,62
53515259694847a49000001b,4086,4106,30,27
5351565b6948478edc00002d,4000,4044,31,78
53516b28c826970ef700002f,2491,2585,41,18
535174b0c826970ef7000039,3133,3125,82,74
53518d2b694847a490000051,2734,2772,9,16
53519c6fc82697cd6600004a,3124,3102,58,54
5351a54f694847a49000005f,2812,2818,58,54
5351cd5269484780a2000058,2846,2888,9,19
53526af6c82697cd6600005e,2761,2798,17,14
535271eec826970ef700006f,2842,2822,9,10
5352b5405fbd96cd1900000b,2839,2850,27,7
5352baed8bb88ff3f900000e,2781,2849,56,39
5353c4905fbd96f8ed00001b,2367,2407,64,31
53541f7c4f2a263a9200000e,2010,2007,12,17
535420fc4f2a260119000008,2609,2681,10,22
5354213f4f2a260119000012,2749,2738,31,28
53548f094f2a26011900001f,2357,2419,39,34
5355502345282bd5e5000007,3242,3286,17,26
53557c1045282be4ee00002a,3291,3330,50,33
535586212b64a91cfd000005,2752,2767,37,19
53558679271409ec5c00000f,2790,2629,27,12
53558d56271409ec5c00001c,2657,2748,35,42
535598ac27140934a2000020,2739,2713,18,19
53559b56271409ed1300001d,2718,2808,42,23
5355d1042b64a91cfd00002e,2717,2826,30,22
53565458271409a41000003f,2007,2010,31,26
53565b56271409a410000047,2032,2092,25,11
535684632714095b54000054,2954,3066,43,69
53569c402b64a993b6000076,2195,2297,24,53
5356cbe55cda9ab694000004,2254,2195,55,61
5356cd8d75478fea9f000013,2968,3100,68,36
5356e55675478fab18000026,2160,2220,17,24
5356ec675cda9ab55c000033,2173,2149,15,29
5356ffbec088abe04a000006,2216,2220,41,40
535703edc088ab34b6000006,2178,2221,35,36
535710400ef74b46e4000008,2234,2239,12,18
535712320ef74bbed600000e,2211,2307,91,62
5357152a0ef74bfe8300000b,2138,2259,29,34
53578d8b0ef74bfe8300002a,2164,2267,36,24
5357a3470ef74bbed600003e,2269,2198,14,13
5357a62a0ef74bb51100001d,2219,2238,31,49
5357b84e0ef74ba005000038,3040,3052,27,28
5357c72945f9c759f4000002,2285,2255,72,49
5357ec7da7576f7a35000013,2209,2214,44,35
5357f7d11a09bff8a500000b,2194,2218,19,34
5357fb9d69f9e04d61000019,3119,3063,58,41
535816a01a09bfcf21000015,3097,3059,49,42
53581c5e1a09bf8f22000045,3002,3039,72,76
5358231e69f9e0ef6b000040,3053,2970,24,10
535837a51a09bfcf21000030,3071,3008,47,69
53585ab11a09bfcf21000047,3020,3062,33,32
5358a03e69f9e0e6fe00006e,3098,2975,35,28
5358f8001a09bfac21000068,2973,3069,22,89
535903a31a09bfebd7000077,3024,3016,20,13
5359142e1a09bfcf3000008e,3125,2986,20,28
5359145b69f9e04d61000080,3009,3139,76,76
535915071a09bfac2100008b,2658,2709,22,36
53593b8069f9e0127b00009f,2255,2204,14,30
53593c591a09bf8f220000c1,2124,2213,19,10
53593d2969f9e04d610000ac,1987,1952,10,5
5359439067617a1d64000005,2709,2723,29,24
535951a882fca19a52000024,2174,2241,17,38
5359521c82fca16421000023,2435,2361,49,46
5359562e67617a54f3000023,2182,2242,44,50
5359708df878ac7dff00000d,2304,2337,29,19
53597156f878ac7dff000019,2010,1962,25,25
535a532d2d6a99b9f6000043,2354,2361,24,46
535a612a2d6a99e476000032,2281,2360,31,47
535a6b17f4a1300f88000054,2352,2379,24,20
535a96e9f4a130e32e000075,2862,2924,45,36
535aa010a26d8104ba000008,1551,1463,12,13
535aa738a26d81d26000000e,2808,2807,28,22
535aac08b7f64daab100000c,3019,3081,47,43
535aafb2a26d81567a00000e,3005,3023,50,40
535ad23ab7f64d1b06000025,2837,2935,40,49
535addbca26d81a375000020,2745,2685,8,13
535af634a26d81567a00003c,2750,2709,26,42
535b0980a26d8104ba000051,2781,2673,48,37
535bf46a819b4df366000003,2678,2652,44,24
535c0751188039c4b9000009,2578,2668,55,35
535c491d188039c4b9000015,2588,2458,25,17
535c7136819b4d8d14000022,2505,2486,30,31
535c9281188039fa04000024,2564,2456,12,11
535c9442819b4d8d14000031,2431,2494,23,50
535d820f786e4fe2ce00000f,3061,3033,64,57
535d90e1786e4f1242000010,2678,2805,60,53
535dbfe6786e4f845f000017,3228,3180,36,67
535dc112786e4fdd51000022,2397,2372,23,19
535deb2fadea672fee000025,2056,2045,50,26
535e5e99adea671341000028,2001,2103,51,32
535e6053786e4ffc91000039,1943,2048,59,29
535e6c44786e4f845f00004a,2614,2653,51,35
535e849200725e2559000003,3295,3312,32,26
535ea4d93dc86d30e600001c,2606,2674,33,27
535ecebd20efd93cd2000003,3013,2977,37,16
535ed7afa6161041a5000009,2449,2361,1,53
535eda3e20efd98f3e000006,2040,2024,41,30
535f0fd2a616102c8c00001f,2063,2080,74,88
535f6e9120efd97873000038,2059,1998,14,7
535fc36520efd9b15a00004d,5619,5665,48,33
535fc39a20efd95938000046,5566,5664,63,64
535fc41c20efd9593800004e,2000,2057,4,9
535fc7b7a616106c4500003f,1990,2033,8,9
535fc96820efd97873000059,2108,2227,24,27
535fdb1920efd98f3e000067,2213,2177,17,8
535fe827f58d045a1f000002,2210,2135,14,13
535febccb64feda7a600000a,3241,3203,35,72
535fee30f58d046823000007,2469,2404,25,26
535ff0c8b64fed3c3400000a,2460,2488,14,15
535ff5edb64fede474000015,2598,2682,37,16
535ffe5fb64fed4cdd00000b,2679,2513,23,12
536001b9b64fed3c34000021,2342,2232,45,16
53601642464afa8c33000009,2551,2576,52,31
5360164a5c271070bf000012,1986,2012,16,11
536024cd5c2710f5aa00001d,1985,2034,15,10
536027105c271023ca000015,2054,2122,51,45
53602ebf5c2710b78200001d,2025,1984,27,13
536031c75c271023ca00001e,2018,2023,27,10
536038545c27107de5000011,2066,2010,12,9
5360431a5c271070bf000042,2000,1954,34,48
5360a3cd5c271023ca000050,2009,2060,25,14
5360d6e45c271070bf000062,3773,3849,25,25
5360d8ed5c271070bf00006c,3023,3037,24,50
5360f53b464afa8d81000051,2018,1982,19,29
536105bf5c27107fea000060,2011,2138,13,20
536109625c2710f5aa00005c,2152,2104,20,9
53611243464afade1d000068,2137,2168,30,31
5361328def549743ff00001a,2420,2337,32,14
53613e8bd3d68212f2000007,2044,2007,28,12
53613f1329b7af5d57000005,2071,2033,34,46
53614d1129b7aff585000013,2836,2872,48,43
53615dafd3d68212f200002a,3352,3258,26,28
53615f6c29b7afae41000026,3315,3278,34,49
53616b48d3d6824e5a000020,6008,6083,67,58
536173ab29b7aff8d800002e,3417,3261,29,16
536179a7d3d68212f200004b,2924,3043,13,27
5361953e29b7afbf0d00003b,3911,4060,32,43
536246ba29b7af21f2000051,4592,4674,118,109
5362568429b7aff585000077,3988,4116,69,38
53625e39d3d68212f2000090,1989,1996,33,35
536265acd3d68240d2000062,3775,3872,81,31
5362676029b7aff585000089,3813,3782,75,57
53626e4929b7afae41000079,3696,3645,39,65
5362749529b7aff5850000a0,1966,2059,28,10
53627524d3d68209a80000a5,3291,3343,39,30
53628de8d3d68209a80000bd,3272,3274,111,105
5362953f05938fc9e8000001,3024,3078,37,69
5362a412f0b630744a00000b,3044,3034,60,34
5362c020f0b630c491000017,3065,3042,24,31
5362c67b05938f23cd000021,3015,3046,46,26
5362dbb2f0b630c49100002f,3011,3050,11,16
53630e0105938f09a300004e,2996,2994,25,12
5363172405938fc9e800006b,2552,2666,11,7
